txn_id,date_id,account_id,txn_direction,source_type,source_id,amount,other_type
1481,20241205,1,INFLOW,INVOICE,742,11739.9,
1482,20241206,1,INFLOW,INVOICE,743,2038.78,
1483,20241107,1,INFLOW,INVOICE,744,16039.01,
1484,20241115,1,INFLOW,INVOICE,745,31334.24,
1485,20241126,1,INFLOW,INVOICE,746,18787.26,
1486,20241119,1,INFLOW,INVOICE,747,1092.71,
1487,20241128,1,INFLOW,INVOICE,748,31086.62,
1488,20241121,1,INFLOW,INVOICE,749,21705.12,
1489,20241122,1,INFLOW,INVOICE,750,2368.15,
1490,20241203,1,INFLOW,INVOICE,751,730.7,
1491,20241126,1,INFLOW,INVOICE,752,11197.73,
1492,20241120,1,INFLOW,INVOICE,753,2331.17,
1493,20241128,1,INFLOW,INVOICE,754,24725.46,
1494,20241122,1,INFLOW,INVOICE,755,6096.92,
1495,20241225,1,INFLOW,INVOICE,756,33537.55,
1496,20241211,1,INFLOW,INVOICE,757,11460.27,
1497,20241212,1,INFLOW,INVOICE,758,2771.86,
1498,20241213,1,INFLOW,INVOICE,759,2066.12,
1499,20241214,1,INFLOW,INVOICE,760,11805.78,
1500,20241108,1,OUTFLOW,BILL,740,1445.92,
1501,20241204,1,OUTFLOW,BILL,741,7924.82,
1502,20241120,1,OUTFLOW,BILL,742,14474.67,
1503,20241206,1,OUTFLOW,BILL,743,9339.73,
1504,20241122,1,OUTFLOW,BILL,744,32453.35,
1505,20241208,1,OUTFLOW,BILL,745,30499.18,
1506,20241118,1,OUTFLOW,BILL,746,17122.35,
1507,20241112,1,OUTFLOW,BILL,747,8459.53,
1508,20241213,1,OUTFLOW,BILL,748,5334.44,
1509,20241121,1,OUTFLOW,BILL,749,2024.85,
1510,20241115,1,OUTFLOW,BILL,750,7931.32,
1511,20241218,1,OUTFLOW,BILL,751,9644.39,
1512,20241126,1,OUTFLOW,BILL,752,20381.95,
1513,20241205,1,OUTFLOW,BILL,753,19422.01,
1514,20241121,1,OUTFLOW,BILL,754,1315.18,
1515,20241129,1,OUTFLOW,BILL,755,9100.34,
1516,20241202,1,OUTFLOW,BILL,756,3630.01,
1517,20241126,1,OUTFLOW,BILL,757,3086.18,
1518,20241127,1,OUTFLOW,BILL,758,31776.4,
1519,20241128,1,OUTFLOW,BILL,759,774.76,
1520,20241129,1,OUTFLOW,BILL,760,9830.67,
1521,20241209,1,INFLOW,INVOICE,761,8641.06,
1522,20241231,1,INFLOW,INVOICE,762,21606.93,
1523,20241211,1,INFLOW,INVOICE,763,86169.41,
1524,20241220,1,INFLOW,INVOICE,764,3025.27,
1525,20241221,1,INFLOW,INVOICE,765,8778.9,
1526,20241209,1,INFLOW,INVOICE,766,8041.64,
1527,20241210,1,INFLOW,INVOICE,767,5178.77,
1528,20241226,1,INFLOW,INVOICE,768,3148.59,
1529,20241231,1,INFLOW,INVOICE,769,969.1,
1530,20241231,1,INFLOW,INVOICE,770,31111.71,
1531,20241231,1,INFLOW,INVOICE,771,7765.24,
1532,20241224,1,INFLOW,INVOICE,772,9797.46,
1533,20241225,1,INFLOW,INVOICE,773,35487.22,
1534,20241231,1,INFLOW,INVOICE,774,21356.18,
1535,20241220,1,INFLOW,INVOICE,775,1994.39,
1536,20241230,1,INFLOW,INVOICE,776,11885.69,
1537,20241224,1,INFLOW,INVOICE,777,8326.91,
1538,20241231,1,INFLOW,INVOICE,778,22756.47,
1539,20241231,1,INFLOW,INVOICE,779,18372.41,
1540,20241231,1,INFLOW,INVOICE,780,16722.22,
1541,20241231,1,INFLOW,INVOICE,781,5937.91,
1542,20241231,1,INFLOW,INVOICE,782,23312.41,
1543,20241209,1,OUTFLOW,BILL,761,26361.71,
1544,20241203,1,OUTFLOW,BILL,762,9975.72,
1545,20241204,1,OUTFLOW,BILL,763,18403.26,
1546,20241231,1,OUTFLOW,BILL,764,138.31,
1547,20241206,1,OUTFLOW,BILL,765,1407.63,
1548,20241231,1,OUTFLOW,BILL,766,16889.57,
1549,20241231,1,OUTFLOW,BILL,767,18395.98,
1550,20241211,1,OUTFLOW,BILL,768,30674.59,
1551,20241219,1,OUTFLOW,BILL,769,3118.39,
1552,20241220,1,OUTFLOW,BILL,770,15861.84,
1553,20241231,1,OUTFLOW,BILL,771,4764.43,
1554,20241231,1,OUTFLOW,BILL,772,2155.6,
1555,20241225,1,OUTFLOW,BILL,773,11644.59,
1556,20241231,1,OUTFLOW,BILL,774,3929.47,
1557,20241231,1,OUTFLOW,BILL,775,5525.09,
1558,20241230,1,OUTFLOW,BILL,776,8418.74,
1559,20241231,1,OUTFLOW,BILL,777,6616.46,
1560,20241225,1,OUTFLOW,BILL,778,2019.83,
1561,20241231,1,OUTFLOW,BILL,779,2076.05,
1562,20241231,1,OUTFLOW,BILL,780,4731.68,
1563,20241231,1,OUTFLOW,BILL,781,1143.19,
1564,20241231,1,OUTFLOW,BILL,782,21697.76,
